class,average_loudness,spectral_spread_var,ZCR_mean,Dissonance_mean,spectral_flux_mean,spectral_centroid_mean,energyband_middle_high_mean,energyband_middle_low_mean
classical,0.3953885734,46024471085100.0,0.046797975899999997,0.4117593765,0.041844222700000003,873.81408691399997,0.0038922606,0.0127240801
electronic,0.96950834990000001,1266247532540.0,0.062748901499999996,0.47617304329999999,0.1220103651,1538.0783691399999,0.0057301530999999996,0.013659297500000001
hiphop,0.94938683509999999,2646123479040.0,0.086602173700000007,0.46485286949999999,0.0957659706,2026.12988281,0.0031027009000000002,0.0071962401
rnb,0.19686661659999999,3152835772420.0,0.041481398000000003,0.4092503488,0.041952546700000003,975.61822509800004,0.0045063966000000004,0.0055330283999999999
jazz,0.95137208699999998,5939740016640.0,0.094468451999999994,0.47673603889999999,0.070220686500000004,2078.29418945,0.0062432987999999998,0.0069587570999999999
folk,0.95454961059999999,2349752647680.0,0.050837740300000003,0.4139652848,0.062564373000000006,1005.04083252,0.0041598915000000004,0.014207770099999999
classical,0.0289578978,11572012384300.0,0.0462883189,0.41078537700000001,0.038969751400000002,932.305175781,0.0074531216999999999,0.0055925994999999999
electronic,0.94546926019999999,3113528066050.0,0.055084288100000003,0.44880357380000002,0.093348741499999999,1478.64355469,0.0058335089000000001,0.012910437800000001
hiphop,0.95512849089999996,3095779082240.0,0.055804289899999998,0.4492426813,0.11898141349999999,1246.3903808600001,0.0049893940000000003,0.0142882084
rnb,0.83573651309999997,5197751386110.0,0.076831147099999997,0.45279389619999999,0.080090530199999996,1361.78637695,0.0033163629000000001,0.010898237099999999
jazz,0.0321713239,14191733768200.0,0.039723481999999997,0.4111324549,0.049625273800000001,833.99548339800003,0.0026711256000000001,0.010340767000000001
folk,0.86099839209999995,31086641938400.0,0.033024854999999999,0.40013223889999999,0.051086705199999999,589.35766601600005,0.00085639169999999999,0.021375162499999999
classical,0.49029439689999998,1775207448580.0,0.1506372094,0.42513382430000002,0.067654110500000003,379.86856079099999,0.0013237302,0.017017491199999998
electronic,0.96113920210000003,7178403446780.0,0.062437146899999997,0.46925291419999998,0.096996687400000003,1036.0985107399999,0.0015311444,0.0085633397000000003
hiphop,0.84087872509999995,9456693805060.0,0.088287822899999993,0.47311052679999999,0.094301260999999997,1718.0524902300001,0.0053516789000000002,0.0103999991
rnb,0.93804663420000001,910134345728.0,0.053667843299999997,0.45328292250000002,0.072729267200000003,1413.2758789100001,0.0074444409,0.0108922468
jazz,0.90711325409999999,2589533143040.0,0.29324695470000001,0.46347686649999997,0.12669530509999999,1084.5764160199999,0.0082261469,0.0152778924
folk,0.91717791559999995,17496801280000.0,0.080079235100000007,0.46668154000000001,0.074477843899999993,1667.1854248,0.0030110986,0.0096601107999999998
classical,0.0046460898999999998,7594193715200.0,0.48602306839999998,0.41231757400000002,0.067376688099999998,450.14224243199999,0.0007580353,0.0147052035
electronic,0.72915279870000005,14089987293200.0,0.058324493499999998,0.4630627632,0.0811809525,1385.1085205100001,0.0046397186999999999,0.0078384299000000008
hiphop,0.97189033030000005,860752576512.0,0.075266145199999995,0.47388452289999999,0.1461218745,1493.7641601600001,0.0054798232999999997,0.0101713724
rnb,0.86936038729999998,8941114228740.0,0.094154737899999993,0.4759973884,0.083199158300000006,1876.27734375,0.0049133524000000003,0.0109110652
jazz,0.94054037329999995,11715670442000.0,0.055703662299999998,0.45819047089999998,0.091759443299999993,1143.48596191,0.0050443587999999999,0.012804183199999999
folk,0.70428675409999997,13410277261300.0,0.031920563399999997,0.43176203969999999,0.061647877099999998,599.76885986299999,0.0016471280999999999,0.018770663100000001
classical,0.93884444239999998,15574318972900.0,0.108654052,0.4808005393,0.11615806820000001,1809.42089844,0.0077643609000000004,0.0044034189
electronic,0.92853051419999999,1889434599420.0,0.073540888700000001,0.47441118960000001,0.122745119,1577.8676757799999,0.0067208334999999996,0.0124504184
hiphop,0.94908964630000003,15148973555700.0,0.077099598899999996,0.4580342174,0.094268709399999998,1275.0969238299999,0.0025131585999999999,0.0112921325
rnb,0.9398422837,4323034791940.0,0.19870442150000001,0.46654838320000003,0.122558184,1194.6030273399999,0.0069446778000000001,0.015120943099999999
jazz,0.88406240940000003,9767127875580.0,0.041048787500000003,0.4331738651,0.083169706199999999,791.89691162099996,0.0031515890999999998,0.015947731199999999
folk,0.89328789710000001,10320186703900.0,0.0307974014,0.43192926050000002,0.082075685300000006,670.09234619100005,0.0021295954999999999,0.0165062305
classical,0.98143869640000003,2395584593920.0,0.0548810214,0.47745227810000002,0.11581129580000001,1348.5136718799999,0.0033579662000000001,0.0095255132999999999
electronic,0.96467638020000002,13016574722000.0,0.076873794199999998,0.47537723180000002,0.10387351359999999,1664.1347656200001,0.0053017447000000004,0.0104421033
hiphop,0.95908391479999999,7702838771710.0,0.076816633300000006,0.46653217079999998,0.110558778,1548.09667969,0.0034365272000000001,0.0088966843000000007
rnb,0.89721924070000003,9805511000060.0,0.14216342570000001,0.4731328487,0.1000931114,1979.63183594,0.0033398097999999998,0.0081210975000000005
jazz,0.65446424479999998,1620973453310.0,0.058361176399999999,0.45939627290000001,0.070186458500000007,1512.51855469,0.0091317016999999997,0.0039807786000000001
folk,0.38151198629999999,2424456347650.0,0.038551799999999997,0.41643896699999999,0.043798916,803.88677978500004,0.0035367395999999999,0.014218051900000001
classical,0.82179862260000003,7917023526910.0,0.216929391,0.47355908159999999,0.1107523367,1170.88122559,0.0069189630000000002,0.014697517300000001
electronic,0.94346362350000001,14846284267500.0,0.074462726699999995,0.469943583,0.086843863100000002,1605.3228759799999,0.0055169049000000003,0.0097004025999999997
hiphop,0.93379247190000003,3796181188610.0,0.0597742125,0.46995919940000003,0.093582794100000005,1562.52185059,0.0076708137000000001,0.0105485097
rnb,0.83596420289999995,2148095623170.0,0.051858995099999999,0.46462735529999999,0.085712015599999997,1279.6870117200001,0.0075227921,0.0113224452
jazz,0.82929688690000003,15308408487900.0,0.037231434100000002,0.42188116910000001,0.055175673199999997,733.559082031,0.0025349138,0.0110460157
folk,0.88066089150000004,6114207334400.0,0.043972197900000003,0.43724122640000002,0.071095012099999993,664.20825195299994,0.0020105447999999998,0.019966041699999999
classical,0.42981076239999999,15939903946800.0,0.044824108500000001,0.43984648589999997,0.046437829700000002,1042.7453613299999,0.0046336911999999997,0.0156075591
electronic,0.97191882129999996,15690939498500.0,0.023624535700000001,0.47008875010000001,0.12629750370000001,919.66271972699997,0.0011322655000000001,0.0059869462
hiphop,0.98120206590000003,3257936379900.0,0.035450328099999998,0.4632958472,0.10105569659999999,1276.59313965,0.0035921604999999998,0.012243505599999999
rnb,0.62282752990000001,2887065796610.0,0.053055439099999997,0.43867847319999997,0.068189933899999999,1067.31408691,0.0046740985000000004,0.014182779899999999
jazz,0.64320212600000004,2187036196860.0,0.077664822300000005,0.47088062759999999,0.080815829300000003,1517.3342285199999,0.0066987071000000004,0.0106884055
folk,0.1640404016,34924683853800.0,0.066028840800000002,0.42427811030000001,0.058803398200000002,1667.0915527300001,0.0067931679,0.0049623059999999997
classical,0.0108217625,6947956850690.0,0.058477360800000003,0.44346642489999999,0.042073756499999997,1532.7313232399999,0.0036567679999999999,0.0050770030000000001
electronic,0.46452856059999997,498529337344.0,0.2349501997,0.48134303090000002,0.1228132173,1460.0366210899999,0.0070694214999999999,0.0095166526999999994
hiphop,0.5029891729,44175277948900.0,0.28510323170000001,0.46191114189999999,0.081042818700000005,2210.8735351599998,0.0011362265999999999,0.0028733716000000002
rnb,0.95563364029999998,529442635776.0,0.098384149399999996,0.4633227587,0.1102827713,911.21197509800004,0.0080890218000000003,0.0140103968
jazz,0.36489328739999999,3859367067650.0,0.0755308643,0.4623565972,0.067981436800000003,1425.0883789100001,0.0063271969999999997,0.0068737240999999999
folk,0.67420399190000002,27108682235900.0,0.041626624799999998,0.38086336850000002,0.038412477799999997,815.93035888700001,0.0050317542999999999,0.0134433201
classical,0.83511859180000003,15513615859700.0,0.0622877851,0.4453479648,0.0586072095,1276.1953125,0.0064077289000000004,0.0121374633
electronic,0.98325717450000005,152190255104.0,0.006457651,0.47578948739999999,0.29261314869999999,541.41955566399997,0.0050354203999999998,0.025129217700000001
hiphop,0.9487704039,15487849201700.0,0.065427564100000002,0.46663311120000001,0.1082645282,1587.30859375,0.005384509,0.0089718672000000006
rnb,0.93949103359999997,4977147772930.0,0.082453608499999997,0.45356959099999999,0.093685947399999997,1544.1942138700001,0.0045464531999999998,0.0071703041999999998
jazz,0.75406438109999996,2314782113790.0,0.066421642899999994,0.4650737345,0.058423191300000003,1656.90356445,0.0044650864000000002,0.0073269931999999996
folk,0.41047379369999998,22969157943300.0,0.039152216199999999,0.3989427686,0.049036584799999998,806.99060058600003,0.0038361850000000002,0.011831378599999999
classical,0.93976628780000004,1713632444420.0,0.034108836199999999,0.4476203024,0.071202009900000002,801.95446777300003,0.0043308977,0.020416600600000001
electronic,0.91362595560000004,1616189980670.0,0.075702249999999999,0.47712391609999999,0.097000747900000003,1674.65979004,0.0088662114000000007,0.010729776700000001
hiphop,0.86213523150000004,1702506266620.0,0.077916920200000003,0.47819852829999998,0.083763629199999995,1905.9438476600001,0.0055069029,0.0054415612999999998
rnb,0.89360117910000003,11461650808800.0,0.070700675199999993,0.4485441744,0.080662407000000005,1075.3703613299999,0.0031365312000000002,0.015790928199999998
jazz,0.70330905909999997,5042402230270.0,0.042909052199999999,0.44468173379999998,0.099207378900000004,823.04864501999998,0.0025377645999999998,0.0116614904
folk,0.81050628420000004,3533907165180.0,0.055629406100000001,0.45493718979999997,0.0711106658,1107.0672607399999,0.0098738326000000001,0.0109618045
classical,0.95192033050000002,1088311132160.0,0.26356670259999998,0.47447729109999998,0.15306472779999999,959.28222656200001,0.0064657899000000003,0.0215329584
electronic,0.89688360690000002,8483930898430.0,0.10068129000000001,0.47423923019999997,0.093246437599999996,1977.9317627,0.0066815264999999999,0.0088857616999999996
hiphop,0.82970333100000004,6219090624510.0,0.063546813999999993,0.45217525959999999,0.067327179000000001,1295.68457031,0.0033098059000000002,0.0049111069999999996
rnb,0.94673919679999996,16658182701100.0,0.069484151899999999,0.46077418329999997,0.0865395516,1617.5153808600001,0.0050764944999999997,0.0066270977
jazz,0.81852167840000001,14847523684400.0,0.074039235699999997,0.44150173660000003,0.0698386654,1180.6062011700001,0.0034649959000000001,0.011336334999999999
folk,0.5053842664,3070811963390.0,0.043079692900000001,0.4297620654,0.052376091499999999,847.52709960899995,0.0032117224999999999,0.012514168399999999
classical,0.049719560900000001,11674945847300.0,0.34991049769999999,0.40804016589999997,0.064416088199999999,533.26782226600005,0.0016592981000000001,0.0142021943
electronic,0.94652801750000004,10847189467100.0,0.032556496599999998,0.4711765349,0.081900589199999999,1057.03942871,0.0048510297000000004,0.016363466199999999
hiphop,0.27111685279999997,35159371939800.0,0.32216194269999998,0.43018105629999998,0.093203216800000002,653.401855469,0.00063539399999999995,0.019610233599999999
rnb,0.78980505469999995,736762527744.0,0.037272907799999998,0.43833526969999997,0.060642965100000001,951.69158935500002,0.0094730192999999997,0.0103545189
jazz,0.82118088010000001,10561521713200.0,0.045184023699999999,0.42128151660000002,0.058613788299999997,969.37286376999998,0.0066587664000000001,0.0087212026000000002
folk,0.083598755299999994,8541598384130.0,0.049998104600000003,0.41640281680000002,0.036850936700000003,1020.3361816399999,0.0080038196999999995,0.0040477617000000002
classical,0.0031508971000000002,4105575858180.0,0.043020408599999997,0.43024399880000003,0.0351247638,977.20153808600003,0.0031940171,0.0056609957999999997
electronic,0.96098929639999997,2937724338180.0,0.081814765900000003,0.47411391139999998,0.1121165901,1443.2452392600001,0.004883755,0.0176332537
hiphop,0.66539341210000003,1041781686270.0,0.27305975560000001,0.46365118030000002,0.13357339800000001,953.58483886700003,0.0049996488,0.012483273600000001
rnb,0.91349369290000004,1490755780610.0,0.060642022599999998,0.46748402709999998,0.079230278700000004,1686.98339844,0.0065913856999999998,0.0079989972999999995
jazz,0.76630032059999997,3464669691900.0,0.065339811100000006,0.45523193480000002,0.079720899499999998,1092.4934082,0.0067373783999999997,0.013082434400000001
folk,0.77036601309999997,16454979158000.0,0.042425498399999997,0.41260114310000001,0.060868222299999997,795.57171630899995,0.0033131056,0.019154360499999998
classical,0.022525992200000001,5858592292860.0,0.030268481,0.40379333499999998,0.035201583100000003,641.14550781200001,0.0018666179,0.0098062594999999992
electronic,0.6284372211,9118034165760.0,0.040109444399999999,0.42606756089999998,0.087456002800000002,763.63256835899995,0.0052746306,0.010406293
hiphop,0.91931140420000002,8331467423740.0,0.055338807400000002,0.44455298780000002,0.087561979900000003,1132.5115966799999,0.0020611092999999999,0.0098956544000000004
rnb,0.74530202150000002,8686174994430.0,0.037172835299999998,0.47190287710000001,0.087836816900000003,1346.81347656,0.0036504958,0.0090068215999999993
jazz,0.87111383679999999,12942970978300.0,0.26428121329999998,0.45624399189999998,0.0967075825,787.14593505899995,0.0027958341000000001,0.0142822014
folk,0.027374101800000002,4582380404740.0,0.25940766929999998,0.43431949619999999,0.090933620899999998,733.18249511700003,0.0007178547,0.0094153872
classical,0.227483198,37677755793400.0,0.045529823800000001,0.38611713050000002,0.042653862399999999,778.53039550799997,0.0021735855999999998,0.015663301599999999
electronic,0.94892382620000004,10750495031300.0,0.064045473899999997,0.4653908014,0.1001073197,1138.4598388700001,0.0045662834000000001,0.014821392500000001
hiphop,0.88885718579999995,1964460605440.0,0.14019908010000001,0.4642699361,0.1567856222,1039.0616455100001,0.0022590625999999998,0.0112496223
rnb,0.7589853406,21272062853100.0,0.2301423252,0.44025424120000001,0.082543678600000003,947.89593505899995,0.0053056366999999997,0.0130689042
jazz,0.77857071160000002,16663841865700.0,0.060554105800000001,0.45329314469999998,0.074340484999999998,1507.8468017600001,0.0074271815999999999,0.0097741466000000003
folk,0.1545929164,2119285342210.0,0.030186977199999999,0.39804178480000002,0.044536817800000003,679.77618408199999,0.0017980176,0.0123825185
classical,0.15882349009999999,7351191994370.0,0.062169201700000003,0.4499394894,0.046322237699999998,1414.55432129,0.0052939882000000004,0.0086633516000000008
electronic,0.83433777090000005,9107165675520.0,0.058832958300000002,0.44002908470000002,0.086099944999999997,826.86676025400004,0.0018939037,0.015781087799999999
hiphop,0.88269847629999998,23947707940900.0,0.059971965799999999,0.41992169620000003,0.1065264642,937.88006591800001,0.0021595926999999999,0.016275353699999998
rnb,0.91633403300000005,2387669942270.0,0.079659521600000005,0.46107962730000002,0.065120950299999994,1671.3848877,0.0056859175999999997,0.0061330068999999997
jazz,0.92268252370000003,5661113450500.0,0.044110052300000001,0.4473822415,0.090929351699999994,952.60015869100005,0.0040322667999999999,0.013537216899999999
folk,0.77683627609999995,15473899995100.0,0.077109605100000006,0.44044500590000002,0.060080386700000002,1137.98950195,0.0046197408999999997,0.013549448
classical,0.0045364760000000002,16532648230900.0,0.047384373799999997,0.39803916220000002,0.0385421216,1035.33532715,0.0058305492,0.0066704479999999998
electronic,0.91667848829999998,3336164081660.0,0.038418289299999998,0.45930522680000002,0.1011666507,1020.74676514,0.0034573094000000001,0.0086895906999999994
hiphop,0.94198989870000005,856934383616.0,0.30825418230000001,0.47087076309999998,0.12330428509999999,1321.2618408200001,0.0041365446999999996,0.0149938399
rnb,0.73315626379999999,5011448791040.0,0.23186407980000001,0.48317646980000001,0.099455565199999998,1917.8894043,0.0056511182000000002,0.0083229952000000006
jazz,0.016474157600000001,9841463525380.0,0.034464955300000003,0.41123700140000002,0.034435827299999999,856.70550537099996,0.0042765247999999997,0.0045339111000000003
folk,0.6933386922,2401116618750.0,0.046268887799999998,0.44625827670000001,0.056392286,912.82867431600005,0.0040821781999999997,0.0134002138
classical,0.27506646509999999,42097449107500.0,0.059251725700000001,0.40201130509999999,0.033443734000000003,945.86535644499997,0.0012346773000000001,0.0147516783
electronic,0.29876887800000002,10098551291900.0,0.097290791599999996,0.46496394279999997,0.071234315600000001,1716.32543945,0.0025995744,0.0048526721000000002
hiphop,0.95816397669999998,17876025081900.0,0.085140228299999995,0.4881951511,0.13016211990000001,2299.71606445,0.0056554452000000003,0.0082684737000000008
rnb,0.46092790369999997,4397211058180.0,0.031387060899999999,0.4017213583,0.070707485099999995,561.95135498000002,0.0026288773000000001,0.012785016600000001
jazz,0.45348361129999998,2480205201410.0,0.053786415599999998,0.46660119300000003,0.082929208899999995,1446.37854004,0.0065106456,0.0071315742
folk,0.74128502610000002,2494482350080.0,0.034097451700000003,0.43867847319999997,0.045007541800000002,756.93121337900004,0.0047134124000000003,0.013040858299999999
classical,0.2027653009,2552143544320.0,0.0308972951,0.3923368156,0.042921177999999997,652.59948730500003,0.0028860152000000001,0.0112320669
electronic,0.76559811830000002,5830480494590.0,0.074021205300000004,0.4615981877,0.083324931599999999,1735.6998291,0.0050645457,0.0072483377999999999
hiphop,0.94152563810000001,1149431709700.0,0.091235458899999997,0.46374705430000002,0.094332456600000003,1360.39575195,0.003140562,0.0082883667000000008
rnb,0.94335931539999995,18060308119600.0,0.067262262099999998,0.45989903809999999,0.088404051999999997,1301.3878173799999,0.0067965457999999996,0.011423813200000001
jazz,0.6367775202,18883991830500.0,0.1910999417,0.45593589540000001,0.095950454500000004,863.627441406,0.0011583623999999999,0.0118755531
folk,0.79042762519999998,17158755057700.0,0.052647419299999998,0.4432086945,0.067621976099999995,983.43695068399995,0.0048475022999999997,0.0167741161
classical,0.14951245490000001,17811866910700.0,0.044055990900000001,0.43226462599999999,0.055349063099999998,965.90991210899995,0.0060534016000000001,0.0105116842
electronic,0.62558323140000005,7572135346180.0,0.1867152601,0.47480931879999999,0.1141991317,1598.0463867200001,0.0035915551999999998,0.0062731495000000002
hiphop,0.96435111760000003,1033983229950.0,0.10987169300000001,0.47485107180000002,0.117716603,1565.5013427700001,0.0058742383999999996,0.0067954981000000001
rnb,0.8592876196,8576768671740.0,0.059593800500000002,0.46626323460000002,0.086965702500000006,1406.0438232399999,0.0071314587,0.0079702260000000004
jazz,0.21163505320000001,7503083995140.0,0.020051250199999999,0.42021963000000001,0.064004994900000001,465.26779174799998,0.00053659539999999998,0.0141257988
folk,0.92346340419999995,1444264542210.0,0.060075499099999999,0.46772971749999998,0.082129269800000002,1739.8643798799999,0.0076405107999999999,0.0091614825999999996
classical,0.0023619487999999998,1007849963520.0,0.023715410400000001,0.38577196000000002,0.032495539599999998,496.42849731400003,0.002320721,0.0110566365
electronic,0.84656971690000005,20760735252500.0,0.1184846312,0.46898987889999999,0.087322883300000001,2220.1960449200001,0.0053027836000000004,0.0065080477000000001
hiphop,0.95472985509999997,1464703123460.0,0.056595094499999998,0.46347391609999999,0.11797788739999999,970.20587158199999,0.0019594793999999998,0.0111906603
rnb,0.91753083469999996,14396041461800.0,0.054724201600000001,0.46664091940000002,0.098233230399999996,1335.3214111299999,0.0071429544999999997,0.012996885
jazz,0.74804735180000004,30106063994900.0,0.054894711800000003,0.45237788559999997,0.062714651199999999,1442.9686279299999,0.0049328710999999997,0.0082136523000000006
folk,0.9637696147,1895610318850.0,0.021712577,0.423323065,0.091204777400000006,660.14239501999998,0.0054426785,0.018524518199999999
classical,0.67470169069999997,10593247428600.0,0.0383658297,0.43660935760000003,0.086298912800000002,620.36993408199999,0.00094966280000000004,0.0088853397999999993
electronic,0.96118116379999996,2139186921470.0,0.049185708199999997,0.47287371750000001,0.10230325160000001,1145.0399169899999,0.0055860700000000003,0.0160405952
hiphop,0.93109476570000005,4572046163970.0,0.075860910099999998,0.45617273450000001,0.091617614,1526.1696777300001,0.0055472878999999996,0.0097670741000000002
rnb,0.4940443337,8646420332540.0,0.0409381017,0.43425393099999998,0.068687968000000002,930.62365722699997,0.0080197752000000008,0.0100189466
jazz,0.65528833870000003,3099956084740.0,0.068595737200000007,0.45706415179999998,0.065554752899999999,1375.7513427700001,0.0053900303000000002,0.0087772943000000003
folk,0.58461087940000001,8019754614780.0,0.039285812500000003,0.43901959060000001,0.060141969500000003,771.37945556600005,0.0029121207000000001,0.0148184448
classical,0.0012195029,4167861534720.0,0.047983407999999998,0.43240931630000001,0.029918946299999999,1082.7416992200001,0.0030836153000000002,0.0045500578999999996
electronic,0.92370533939999999,2067481362430.0,0.050160475099999997,0.45830252770000002,0.090711049700000004,1091.0013427700001,0.0069158505999999996,0.0199586153
hiphop,0.95329755540000005,7743032786940.0,0.14541475470000001,0.45388117430000002,0.1107664257,1077.5379638700001,0.0037861463999999999,0.015227274000000001
rnb,0.92190659050000001,13842416402400.0,0.058621428900000001,0.48101592059999998,0.093509487799999999,1716.1740722699999,0.0064629832999999999,0.0112569286
jazz,0.81390875579999999,21884416557100.0,0.042697165199999998,0.40846914049999999,0.065258637100000003,894.26684570299994,0.0052127209000000004,0.0135954991
folk,0.94833946229999999,3465892069380.0,0.042079962800000002,0.3896081448,0.048481412199999997,736.40191650400004,0.0034464629999999999,0.024488389499999999
classical,0.17556034030000001,15898754678800.0,0.049493555000000002,0.4254983068,0.044061224900000001,1175.8358154299999,0.0048733274000000004,0.0081447419000000004
electronic,0.56244635580000002,15709832740900.0,0.0225602463,0.42729198930000001,0.087934270499999995,535.80999755899995,0.0038090425000000001,0.0149287581
hiphop,0.96569961309999997,1659915206660.0,0.061044096899999997,0.44904169440000002,0.099076032600000002,1448.7167968799999,0.011137072899999999,0.0094962064000000002
rnb,0.89843964580000002,3882059038720.0,0.052350558300000002,0.44301253559999998,0.089632518600000002,1101.0485839800001,0.0051625752999999996,0.0130808074
jazz,0.62464612720000001,18014726520800.0,0.1093487665,0.4435119629,0.1006946564,468.26580810500002,0.0012824704999999999,0.0161429066
folk,0.38593593240000001,8738399322110.0,0.058101758400000002,0.43438687920000002,0.049173835700000001,1120.51721191,0.0051088091000000002,0.0073063490000000002
classical,0.14894653860000001,743178895360.0,0.035732720000000003,0.4256524444,0.044336296599999998,816.38677978500004,0.0043200766999999998,0.010785965200000001
electronic,0.43705990909999998,7058822266880.0,0.099374391100000001,0.45983189340000002,0.066975809600000005,1864.0383300799999,0.0041598299999999998,0.0091821783999999993
hiphop,0.91391390559999997,4368773939200.0,0.1113284752,0.45815771820000001,0.094147197899999993,1754.06018066,0.0058701294000000001,0.0076165045999999998
rnb,0.48604828119999999,565913911296.0,0.037304826100000001,0.46972814200000002,0.1068671569,1062.5971679700001,0.0030991689000000001,0.014048165600000001
jazz,0.60536944869999998,5062957465600.0,0.047713272299999998,0.4374376237,0.070856258300000002,887.96203613299997,0.0048994742999999997,0.0106059937
folk,0.91955786939999995,6807469162500.0,0.049131356199999997,0.42847582699999998,0.061534810799999999,876.51745605500003,0.0036096750000000001,0.017646985099999998
classical,0.0022985664999999999,2557368074240.0,0.036379315000000002,0.4042381048,0.0241726544,722.10601806600005,0.0017422881000000001,0.0041775889999999998
electronic,0.8052368164,9261000163330.0,0.15893159809999999,0.46050897239999999,0.1177912056,1035.0437011700001,0.0024950847000000001,0.0099588893000000008
hiphop,0.95375609400000005,2796025544700.0,0.1011137292,0.47049888969999998,0.114137508,1897.41674805,0.0014440812999999999,0.010808440900000001
rnb,0.91415393349999996,26420917043200.0,0.085691608500000002,0.46265524629999999,0.068895906199999996,1782.3461914100001,0.0029509948,0.0080091907
jazz,0.91478902100000004,21582114193400.0,0.068758674000000006,0.47161740060000001,0.075269401099999994,1761.4620361299999,0.0083812586999999997,0.0085465182000000004
folk,0.89538550380000004,13168838443000.0,0.044213902200000002,0.45660763980000002,0.081829495700000004,1055.0638427700001,0.0061398800000000003,0.0149175134
classical,0.42866232990000003,483972218880.0,0.057653129099999999,0.44483006000000003,0.061835471500000003,1434.0554199200001,0.0067000248999999996,0.0037689058000000002
electronic,0.79380375150000004,1981622517760.0,0.054446984099999998,0.4542001188,0.086278587599999998,1156.1059570299999,0.0076397894999999999,0.012754672200000001
hiphop,0.90086501839999999,6101976219650.0,0.058609377599999998,0.43044057489999998,0.1009243727,1266.6232910199999,0.0061872029,0.0092623979000000002
rnb,0.94124752280000001,4580605165570.0,0.058345999599999997,0.44614619020000001,0.090613909100000001,1139.82995605,0.0026691827999999998,0.011901659
jazz,0.16667364539999999,7844465737730.0,0.0265597757,0.39221909640000002,0.042854882800000001,704.28985595699999,0.0029326163,0.0055036516999999998
folk,0.92868977789999996,19225708068900.0,0.033367857299999998,0.4193656147,0.0535593927,705.88800048799999,0.0017744964999999999,0.022359198
classical,0.080967597700000005,19054435762200.0,0.30226635930000001,0.43487986919999999,0.080190390299999997,604.91522216800001,0.0014788484,0.011249722
electronic,0.68112534280000003,2331891728380.0,0.29877233510000001,0.45161104200000002,0.14902333919999999,999.18103027300003,0.0037902764000000001,0.0116071096
hiphop,0.96786922220000005,6333441507330.0,0.0540341586,0.43536826969999998,0.1209515184,942.55950927699996,0.0043816213000000001,0.0183693934
rnb,0.83736366029999998,5248779812860.0,0.064948692899999994,0.47007909419999999,0.082911111400000001,1444.78967285,0.0040875733999999999,0.0089370739000000001
jazz,0.87744086980000002,9847550509060.0,0.27305421229999999,0.4674555957,0.1557992399,814.26831054700006,0.0029379174000000001,0.018659194899999999
folk,0.92130964989999997,25378502475800.0,0.054187826799999998,0.4490186572,0.10538700970000001,907.65148925799997,0.0032052834999999999,0.0279399995
classical,0.287609905,32747410161700.0,0.040495995399999998,0.39837834239999997,0.037938866799999998,847.78283691399997,0.0042199092000000001,0.010955085999999999
electronic,0.94405716660000005,2625583710210.0,0.0904754475,0.47018471360000003,0.1144981459,1530.12792969,0.0078974188999999997,0.012691051700000001
hiphop,0.89541304109999997,771741122560.0,0.1384861469,0.44733333590000002,0.13077314200000001,931.60540771499996,0.0025261840999999999,0.011988202999999999
rnb,0.93235278129999999,16563311738900.0,0.0723094866,0.47353535889999998,0.088022671600000005,1368.8100585899999,0.0087750992000000007,0.0065639768999999999
jazz,0.55407416819999999,2995065716740.0,0.023144373699999998,0.37669193740000001,0.052462395299999999,542.75103759800004,0.00096944730000000001,0.014320042
folk,0.68482381110000001,4772646617090.0,0.037426914999999998,0.40753698350000001,0.048097018200000001,659.93035888700001,0.0020753236000000002,0.018411530200000002
classical,0.00092033890000000002,27300219322400.0,0.042475182600000001,0.39984154700000002,0.0349598676,946.34197998000002,0.0023326313,0.0089529073000000001
electronic,0.91670399899999999,4197587091460.0,0.057692769900000003,0.44651600720000001,0.096846647600000002,1151.81799316,0.0018401026999999999,0.0107720252
hiphop,0.75027734040000005,2891805097980.0,0.057218652199999998,0.4559812546,0.093281582000000002,1400.50390625,0.0057695484999999999,0.0067125238
rnb,0.86987185479999996,26838134947800.0,0.078710541100000003,0.4666009545,0.075566343999999994,1901.15136719,0.0072869565000000004,0.0077249603
jazz,0.94981700179999995,2083324559360.0,0.1065656468,0.49165236950000002,0.081501990600000004,2713.8283691400002,0.0071873757999999996,0.0045116590000000003
folk,0.78799951079999997,6133654749180.0,0.046487476700000002,0.44724595550000001,0.064944162999999999,934.05328369100005,0.0030067952000000001,0.012779738800000001
classical,0.42359945180000003,4279460167680.0,0.071279510899999995,0.4538773894,0.057028532,1339.7075195299999,0.0050136275000000003,0.0104756476
electronic,0.93103176359999995,3987159121920.0,0.078783020400000001,0.47171741719999999,0.090728722499999997,1582.234375,0.0074907597000000003,0.0079175849
hiphop,0.94813114399999998,6660944822270.0,0.087899848799999999,0.4495249093,0.088757664,1792.9902343799999,0.0054110045999999998,0.0072407037999999996
rnb,0.776806891,11467668586500.0,0.25550305839999998,0.45806577799999998,0.089461110499999996,986.06500244100005,0.0081487745000000007,0.0101575498
jazz,0.32970651979999999,21198798848000.0,0.062057256700000001,0.4404253662,0.043871343100000001,1345.2371826200001,0.0039447071,0.0081924712000000007
folk,0.91010808939999999,3455973064700.0,0.065110437600000001,0.46313866970000001,0.091373689499999994,1375.3562011700001,0.0057099611,0.0146630267
